Model_index Run_id Replica_id Frame_id CrossLinkingMassSpectrometryRestraint_Distance_ GaussianEMRestraint_None SAXSRestraint_Score ConnectivityRestraint_None CrossLinkingMassSpectrometryRestraint_Data_Score ExcludedVolumeSphere_None Total_Score
1300 1 7 1222 1.00 0.73 781.09 0.80 95.32 5.56 88.54
1301 1 7 1223 1.00 0.75 737.58 0.23 95.43 7.55 90.20
1302 1 7 1224 1.00 0.81 821.62 2.23 95.03 6.26 90.47
1303 1 7 1225 1.00 0.78 827.59 3.60 96.88 3.21 91.53
1304 1 7 1226 1.00 1.04 841.29 0.93 98.11 5.26 91.53
1305 1 7 1248 1.00 1.25 865.74 2.93 95.90 2.66 88.88
1306 1 7 1249 1.00 1.23 819.44 6.43 96.11 1.59 91.56
1307 1 7 1250 1.00 1.13 863.80 0.22 96.47 1.00 84.96
1308 1 7 1251 1.00 1.22 892.66 2.37 95.36 1.99 87.09
1309 1 7 1252 1.00 1.14 901.16 0.00 95.88 2.08 85.72
1310 1 7 1319 1.00 0.34 846.83 0.80 96.10 3.46 87.60
1311 1 7 1320 1.00 0.35 844.92 3.07 95.07 4.38 89.01
1312 1 7 1321 1.00 0.37 918.38 0.13 95.07 11.76 93.67
1313 1 7 1322 1.00 0.36 920.29 0.37 95.07 5.33 88.31
1314 1 7 1326 1.00 0.62 907.94 1.18 94.94 4.80 89.71
1315 1 7 1327 1.00 0.56 913.53 4.13 95.01 4.40 90.23
1316 1 7 1328 1.00 0.54 891.59 0.03 95.62 7.88 92.77
1317 1 7 1329 1.00 0.54 903.30 0.67 94.99 6.25 88.59
1318 1 7 1330 1.00 0.53 847.62 1.14 94.99 2.84 85.78
1319 1 7 1331 1.00 0.55 917.52 0.44 95.24 4.65 87.03
1320 1 7 1332 1.00 0.52 905.06 0.24 95.78 3.84 88.44
1321 1 7 1333 1.00 0.52 862.16 2.42 96.44 3.60 89.13
1322 1 7 1334 1.00 0.52 876.25 3.90 96.44 3.31 91.65
1323 1 7 1335 1.00 0.81 884.82 0.33 95.53 5.90 88.70
1324 1 7 1336 1.00 0.73 838.58 1.84 95.41 7.94 92.05
1325 1 7 1337 1.00 0.69 825.83 1.42 95.89 3.84 88.31
1326 1 7 1338 1.00 0.69 845.48 0.44 95.62 3.15 86.03
1327 1 7 1340 1.00 0.71 849.14 0.35 95.62 3.32 87.72
1328 1 7 1362 1.00 0.76 882.19 1.00 95.05 4.35 87.30
1329 1 7 1363 1.00 0.74 860.36 0.34 97.43 4.92 89.56
1330 1 7 1364 1.00 0.74 862.61 2.62 97.43 3.18 90.10
1331 1 7 1365 1.00 0.78 821.36 2.63 98.11 3.11 90.77
1332 1 7 1366 1.00 0.79 852.13 1.98 98.11 5.94 93.63
1333 1 7 1367 1.00 0.96 813.69 0.63 95.40 9.66 92.78
1334 1 7 1368 1.00 0.88 806.65 0.00 94.95 9.78 91.75
1335 1 7 1369 1.00 0.78 828.52 0.00 96.24 2.73 86.74
1336 1 7 1370 1.00 0.80 877.38 0.92 102.46 1.46 91.76
1337 1 7 1394 1.00 0.98 924.86 0.12 95.84 3.84 86.92
1338 1 7 1395 1.00 0.91 892.75 2.40 96.00 6.47 91.92
1339 1 7 1400 1.00 0.93 925.27 0.40 99.41 4.79 91.67
1340 1 7 1401 1.00 0.93 927.56 1.76 96.26 2.30 87.79
1341 1 7 1402 1.00 0.94 920.57 1.35 96.26 3.20 88.78
1342 1 7 1404 1.00 0.91 889.15 1.38 96.22 2.52 87.56
1343 1 7 1405 1.00 0.86 898.82 0.01 95.14 2.33 86.03
1344 1 7 1406 1.00 0.88 919.74 0.80 95.40 4.33 88.17
1345 1 7 1407 1.00 0.88 887.58 4.33 95.40 6.35 93.11
1346 1 7 1408 1.00 0.93 903.27 0.00 95.00 2.95 85.26
1347 1 7 1409 1.00 0.92 913.47 1.90 95.00 2.51 86.48
1348 1 7 1410 1.00 0.94 917.59 1.89 95.33 2.85 88.46
1349 1 7 1411 1.00 0.95 901.39 1.31 95.05 2.72 86.16
1350 1 7 1412 1.00 0.91 875.33 0.02 95.59 4.37 87.03
1351 1 7 1413 1.00 1.04 839.41 0.01 95.19 4.81 87.19
1352 1 7 1414 1.00 1.04 823.88 2.57 96.20 6.36 92.30
1353 1 7 1415 1.00 1.05 812.83 2.17 97.68 3.47 90.57
1354 1 7 1416 1.00 0.98 870.62 3.13 96.30 4.80 91.34
1355 1 7 1417 1.00 1.08 886.40 0.89 95.25 6.54 89.88
1356 1 7 1418 1.00 1.02 867.44 0.57 95.14 4.71 87.59
1357 1 7 1460 1.00 1.76 916.20 0.83 96.31 2.13 87.83
1358 1 7 1461 1.00 1.90 914.97 1.35 95.96 8.55 93.91
1359 1 7 1466 1.00 1.61 842.82 0.01 97.08 2.35 87.19
1360 1 7 1467 1.00 1.54 885.79 4.80 98.66 3.43 94.56
1361 1 7 1695 1.00 1.22 900.43 0.39 97.61 6.39 92.57
1362 1 7 1696 1.00 1.23 921.65 2.71 97.61 4.57 92.25
1363 1 7 1697 1.00 1.08 920.06 1.98 96.38 5.94 94.57
1364 1 7 1698 1.00 1.00 855.53 6.66 95.31 5.78 94.89
1365 1 7 1699 1.00 1.03 926.52 0.00 95.07 4.12 86.36
1366 1 7 1700 1.00 1.02 919.21 1.01 95.07 4.57 87.81
1367 1 7 1701 1.00 1.11 877.68 1.66 97.57 3.47 89.93
1368 1 7 1703 1.00 1.13 892.65 5.81 97.64 5.06 95.79
1369 1 7 1705 1.00 1.15 858.26 4.27 98.01 5.27 94.84
1370 1 7 1706 1.00 1.07 682.15 0.21 96.19 5.71 89.33
1371 1 7 1711 1.00 1.12 892.96 0.58 95.48 4.22 88.88
1372 1 7 1712 1.00 1.17 885.87 0.81 97.03 3.91 89.06
1373 1 7 1745 1.00 2.60 858.80 1.57 95.45 6.67 93.52
1374 1 7 1757 1.00 2.90 857.17 2.60 97.62 2.88 92.14
1375 1 7 1758 1.00 2.96 870.67 9.67 98.22 2.09 99.09
1376 1 7 1782 1.00 2.81 901.78 0.14 95.71 5.88 90.68
1377 1 7 1783 1.00 2.74 890.76 0.02 95.05 4.05 89.01
1378 1 7 1784 1.00 2.45 826.31 0.18 94.94 8.75 92.46
1379 1 7 1785 1.00 2.47 876.30 1.60 94.94 8.65 93.80
1380 1 7 1939 1.00 2.07 896.79 1.98 98.73 3.74 92.65
1381 1 7 1940 1.00 1.96 899.23 2.16 96.13 5.29 91.67
1382 1 7 1941 1.00 2.51 659.43 1.00 95.99 6.38 92.02
1383 1 7 1942 1.00 2.47 657.21 0.63 95.49 6.86 91.60
1384 1 7 1943 1.00 2.44 646.81 3.63 96.73 3.82 94.59
1385 1 7 1944 1.00 2.51 621.14 0.68 95.99 5.43 90.98
1386 1 7 1945 1.00 2.68 631.33 0.50 98.95 1.88 90.46
1387 1 7 1946 1.00 2.66 648.91 3.53 97.47 2.59 96.62
1388 1 7 1947 1.00 2.83 621.22 1.42 95.36 5.06 92.48
1389 1 7 1948 1.00 2.83 617.63 1.30 95.36 5.15 90.89
1390 1 7 1949 1.00 2.99 677.09 0.45 96.53 3.44 89.82
1391 1 7 1950 1.00 2.95 740.38 1.72 95.49 1.38 87.67
1392 1 7 1999 1.00 2.33 916.59 1.97 97.71 6.55 94.70
1393 1 7 2000 1.00 2.31 868.71 0.46 96.29 5.62 91.57
1394 1 7 2001 1.00 2.32 907.48 0.72 96.75 7.56 93.58
1395 1 7 2002 1.00 2.26 881.82 0.79 96.62 5.60 91.40
1396 1 7 2003 1.00 2.26 925.79 0.52 96.62 5.41 90.95
1397 1 7 2004 1.00 2.27 907.19 1.42 96.62 10.94 97.40
1398 1 7 2006 1.00 2.37 895.95 0.19 97.00 3.45 89.59
1399 1 7 2007 1.00 2.34 901.38 0.00 96.77 3.49 89.31
1400 1 7 2008 1.00 2.28 884.06 1.19 95.97 2.30 87.88
1401 1 7 2009 1.00 2.13 856.63 0.00 96.59 5.21 91.19
1402 1 7 2010 1.00 2.08 853.00 1.23 94.97 5.14 89.55
1403 1 7 2011 1.00 2.02 910.98 0.91 96.19 5.84 91.50
1404 1 7 2012 1.00 2.03 918.96 0.33 96.94 6.45 91.89
1405 1 7 2023 1.00 1.68 859.77 1.72 95.07 4.88 89.49
1406 1 7 2024 1.00 1.70 852.00 3.02 95.07 3.48 89.41
1407 1 7 2025 1.00 1.69 885.63 0.25 95.07 3.38 86.54
1408 1 7 2026 1.00 1.68 844.52 0.91 95.07 2.47 86.28
1409 1 7 2028 1.00 1.61 856.89 1.12 95.17 5.41 89.45
1410 1 7 2029 1.00 1.60 878.29 1.49 97.10 6.16 93.06
1411 1 7 2030 1.00 1.68 874.52 0.40 95.24 4.69 89.01
1412 1 7 2032 1.00 1.59 874.94 1.77 96.09 2.28 89.71
1413 1 7 2033 1.00 1.56 903.55 5.87 94.94 12.27 101.03
1414 1 7 2034 1.00 1.55 915.37 0.58 94.94 9.38 92.58
1415 1 7 2035 1.00 1.63 792.59 2.47 95.31 7.38 92.93
1416 1 7 2036 1.00 1.70 853.95 1.03 94.95 8.35 92.15
1417 1 7 2063 1.00 2.26 888.80 3.09 96.01 5.67 93.16
1418 1 7 2064 1.00 2.22 877.41 0.29 95.27 5.59 89.50
1419 1 7 2065 1.00 2.25 857.21 5.45 95.31 4.17 93.51
1420 1 7 2066 1.00 2.25 782.48 0.43 95.31 2.45 86.59
1421 1 7 2067 1.00 2.72 860.92 0.04 97.67 3.96 90.53
1422 1 7 2068 1.00 2.66 812.33 0.58 99.88 1.75 92.44
1423 1 7 2069 1.00 2.66 786.49 0.00 95.83 4.06 88.71
1424 1 7 2070 1.00 2.64 794.14 2.91 96.14 4.61 92.59
1425 1 7 2071 1.00 2.65 815.87 3.75 95.97 11.45 99.95
1426 1 7 2072 1.00 2.94 812.82 0.99 95.19 7.04 92.41
1427 1 7 2073 1.00 2.45 803.75 0.35 97.80 4.14 91.99
1428 1 7 2074 1.00 2.49 831.54 1.89 95.73 6.86 93.27
1429 1 7 2075 1.00 2.56 786.13 2.70 96.53 3.12 92.32
1430 1 7 2076 1.00 2.57 772.12 0.49 96.53 3.90 89.62
1431 1 7 2077 1.00 2.59 805.09 0.01 95.23 5.33 89.30
1432 1 7 2078 1.00 2.58 781.40 0.80 95.63 5.21 90.36
1433 1 7 2079 1.00 2.66 867.44 0.25 96.93 3.72 89.69
1434 1 7 2080 1.00 2.61 816.78 2.71 95.04 16.66 103.15
1435 1 7 2081 1.00 2.61 842.61 0.71 95.04 9.30 94.26
1436 1 7 2082 1.00 2.73 925.78 2.21 96.69 6.40 94.20
1437 1 7 2091 1.00 3.08 859.63 0.00 95.01 7.45 94.19
1438 1 7 2095 1.00 3.03 755.73 2.13 97.32 3.88 92.49
1439 1 7 2096 1.00 3.06 821.55 1.49 104.32 3.58 98.60
1440 1 7 2097 1.00 3.05 737.87 2.10 104.32 4.31 99.92
1441 1 7 2098 1.00 2.48 703.55 0.02 96.34 17.71 103.26
1442 1 7 2099 1.00 2.58 696.03 3.40 104.30 5.25 101.76
1443 1 7 2100 1.00 2.96 839.42 0.00 96.80 3.39 89.47
1444 1 7 2101 1.00 2.95 796.06 0.04 96.80 5.39 91.32
1445 1 7 2102 1.00 2.75 906.31 3.56 95.31 4.72 92.49
1446 1 7 2103 1.00 2.75 857.00 2.11 95.31 5.14 94.82
1447 1 7 2104 1.00 3.03 914.57 0.73 95.63 6.03 93.37
1448 1 7 2105 1.00 3.02 897.62 0.09 95.63 4.89 89.77
1449 1 7 2112 1.00 2.22 925.96 1.36 94.95 10.13 96.54
1450 1 7 2116 1.00 2.73 884.82 1.40 95.54 5.38 91.19
1451 1 7 2117 1.00 2.72 899.25 1.40 95.32 10.17 97.19
1452 1 7 2118 1.00 2.73 793.55 0.03 95.62 5.12 89.96
1453 1 7 2119 1.00 2.77 768.37 0.00 95.02 6.07 89.99
1454 1 7 2120 1.00 2.31 724.25 1.15 95.22 8.86 95.19
1455 1 7 2121 1.00 2.32 712.48 0.55 95.83 6.97 91.81
1456 1 7 2122 1.00 2.73 831.53 2.03 94.94 7.27 93.10
1457 1 7 2123 1.00 2.65 819.88 1.57 95.67 6.22 92.26
1458 1 7 2124 1.00 2.51 758.08 3.33 95.29 5.07 93.49
1459 1 7 2125 1.00 2.63 774.80 2.00 96.49 4.70 91.95
1460 1 7 2126 1.00 2.63 768.99 0.55 96.49 8.20 94.01
1461 1 7 2127 1.00 2.64 790.75 2.06 96.49 7.92 95.68
1462 1 7 2128 1.00 2.66 764.49 0.22 96.71 4.75 90.47
1463 1 7 2129 1.00 2.66 823.44 2.10 96.71 5.18 93.00
1464 1 7 2130 1.00 2.28 764.06 0.66 95.97 6.25 91.29
1465 1 7 2131 1.00 2.29 809.72 0.34 95.97 9.46 94.37
1466 1 7 2132 1.00 2.33 710.94 0.61 97.47 8.85 95.41
1467 1 7 2133 1.00 2.28 672.81 1.67 95.48 8.55 95.30
1468 1 7 2134 1.00 2.03 801.45 0.79 97.88 6.78 93.62
1469 1 7 2135 1.00 2.13 844.89 0.61 95.77 7.36 92.02
1470 1 7 2136 1.00 2.03 845.36 0.51 97.72 9.05 95.45
1471 1 7 2137 1.00 2.59 850.23 0.24 97.90 9.57 96.58
1472 1 7 2138 1.00 2.48 894.73 0.65 99.82 3.77 92.99
1473 1 7 2139 1.00 2.30 862.46 0.83 95.47 9.58 94.48
1474 1 7 2141 1.00 2.20 915.72 3.42 96.98 4.81 93.84
1475 1 7 2142 1.00 2.28 871.17 0.53 95.75 5.24 90.39
1476 1 7 2143 1.00 2.29 869.08 0.00 95.75 5.66 89.84
1477 1 7 2144 1.00 2.41 826.56 2.61 96.13 10.57 98.44
1478 1 7 2145 1.00 2.42 809.57 2.08 97.72 7.40 96.62
1479 1 7 2146 1.00 2.49 818.05 0.50 96.34 10.25 95.80
1480 1 7 2147 1.00 2.45 825.71 0.57 95.27 10.58 95.02
1481 1 7 2160 1.00 2.95 852.25 1.74 95.51 6.83 93.17
1482 1 7 2161 1.00 2.89 849.31 0.07 97.58 3.85 93.51
1483 1 7 2162 1.00 2.99 813.72 0.33 95.53 6.42 92.88
1484 1 7 2163 1.00 2.99 878.56 2.35 95.53 4.90 92.17
1485 1 7 2165 1.00 3.00 827.78 1.18 95.09 6.49 92.29
1486 1 7 2166 1.00 3.07 724.45 0.35 98.82 6.57 95.00
1487 1 7 2167 1.00 2.83 720.62 0.00 96.60 5.00 90.67
1488 1 7 2168 1.00 2.94 774.62 0.41 102.08 6.46 98.04
1489 1 7 2169 1.00 2.88 784.96 1.79 97.65 4.30 92.76
1490 1 7 2170 1.00 2.82 762.13 4.08 96.26 5.09 94.50
1491 1 7 2171 1.00 2.81 746.44 0.24 95.29 6.71 92.79
1492 1 7 2172 1.00 2.65 774.77 1.30 96.05 7.65 93.79
1493 1 7 2173 1.00 2.73 752.95 1.23 95.18 6.76 92.04
1494 1 7 2174 1.00 2.71 786.77 0.02 94.98 11.02 94.87
1495 1 7 2175 1.00 2.66 746.28 1.84 97.14 7.87 95.64
1496 1 7 2176 1.00 2.70 735.19 0.19 95.62 3.87 89.31
1497 1 7 2177 1.00 2.62 768.44 3.30 95.36 5.51 93.15
1498 1 7 2178 1.00 2.77 674.04 0.23 96.57 9.06 94.76
1499 1 7 2179 1.00 2.72 670.96 1.69 95.45 4.46 90.50
1500 1 7 2180 1.00 2.74 816.00 0.56 96.98 2.78 89.30
1501 1 7 2181 1.00 2.70 806.87 3.56 96.21 5.65 94.27
1502 1 7 2182 1.00 2.53 781.03 1.05 95.15 1.61 86.48
1503 1 7 2183 1.00 2.48 826.14 0.72 95.12 2.19 86.69
1504 1 7 2184 1.00 2.51 822.72 0.43 94.98 3.07 87.14
1505 1 7 2185 1.00 2.53 859.53 0.33 94.98 6.83 92.76
1506 1 7 2186 1.00 2.45 811.40 2.10 95.08 8.25 95.32
1507 1 7 2187 1.00 2.46 830.26 1.72 95.08 4.95 91.64
1508 1 7 2188 1.00 2.44 749.82 0.28 94.94 11.13 95.83
1509 1 7 2189 1.00 2.29 749.49 1.78 94.94 12.50 97.92
1510 1 7 2190 1.00 2.23 858.04 3.08 96.58 9.27 97.75
1511 1 7 2191 1.00 2.24 866.35 0.17 96.58 5.68 90.93
1512 1 7 2192 1.00 2.36 858.64 4.04 95.25 3.02 91.11
1513 1 7 2193 1.00 2.35 890.96 2.16 95.79 4.98 91.77
1514 1 7 2194 1.00 2.27 807.74 4.08 96.33 6.59 95.43
1515 1 7 2195 1.00 2.40 815.34 5.94 95.56 5.41 95.44
1516 1 7 2196 1.00 2.29 877.68 0.71 96.57 10.05 95.75
1517 1 7 2197 1.00 2.29 922.41 0.44 95.92 8.21 93.80
1518 1 7 2198 1.00 2.22 824.41 1.27 95.07 3.93 88.64
1519 1 7 2199 1.00 2.21 824.08 0.55 95.07 4.00 87.97
1520 1 7 2200 1.00 2.29 753.92 0.19 94.95 3.84 87.41
1521 1 7 2201 1.00 2.31 779.61 1.94 95.00 3.30 88.68
1522 1 7 2204 1.00 2.67 886.45 0.47 97.42 6.63 93.34
1523 1 7 2205 1.00 2.64 892.88 0.29 97.30 6.52 93.38
1524 1 7 2212 1.00 2.83 918.82 0.57 98.11 3.46 91.26
1525 1 7 2234 1.00 2.98 922.37 0.32 96.11 7.39 92.94
1526 1 7 2235 1.00 2.98 889.64 0.31 97.06 6.73 93.21
1527 1 7 2236 1.00 2.95 911.55 1.22 97.53 5.28 93.12
1528 1 7 2237 1.00 2.97 889.87 2.15 98.98 4.99 95.22
1529 1 7 2238 1.00 2.77 898.63 0.23 97.71 4.59 92.26
1530 1 7 2239 1.00 2.77 884.93 2.33 95.06 2.64 88.95
1531 1 7 2268 1.00 1.60 775.65 0.46 95.54 3.23 87.35
1532 1 7 2269 1.00 1.67 842.66 0.19 95.07 3.47 86.52
1533 1 7 2270 1.00 1.72 837.44 0.15 95.00 4.91 89.31
1534 1 7 2272 1.00 1.59 928.29 0.03 96.29 7.99 92.32
1535 1 7 2280 1.00 2.05 928.12 0.62 96.91 2.38 88.13
1536 1 7 2284 1.00 2.12 919.45 0.05 96.44 3.22 89.52
1537 1 7 2285 1.00 2.11 927.90 2.17 96.44 2.72 90.33
1538 1 7 2286 1.00 2.27 806.47 0.61 95.64 7.27 91.93
1539 1 7 2287 1.00 2.26 806.07 3.92 94.97 5.42 92.76
1540 1 7 2288 1.00 2.14 920.86 3.54 96.99 1.27 90.07
1541 1 7 2289 1.00 2.13 900.03 0.44 95.51 3.16 87.38
1542 1 7 2290 1.00 2.64 888.48 0.64 97.20 4.68 91.29
1543 1 7 2291 1.00 2.63 846.48 1.62 97.20 3.39 90.98
1544 1 7 2292 1.00 2.67 831.56 0.54 96.50 1.91 89.05
1545 1 7 2293 1.00 2.66 825.57 0.63 94.94 3.98 88.48
1546 1 7 2294 1.00 2.82 885.41 1.24 95.45 3.26 88.96
1547 1 7 2720 1.00 2.99 889.89 0.72 98.57 1.11 89.51
1548 1 7 2721 1.00 2.99 788.53 0.70 98.24 1.14 89.21
1549 1 7 2722 1.00 3.10 746.29 0.94 98.15 3.51 91.84
1550 1 7 2723 1.00 3.09 669.13 0.50 98.15 2.96 91.38
1551 1 7 2724 1.00 3.10 721.60 0.01 98.15 3.80 91.64
1552 1 7 2725 1.00 3.02 814.23 6.95 94.94 8.76 99.81
1553 1 7 2726 1.00 3.02 722.59 1.21 97.84 6.87 95.25
1554 1 7 3264 1.00 2.35 900.46 0.22 95.06 9.25 93.20
1555 1 7 3265 1.00 2.42 863.65 2.96 95.52 9.85 96.89
1556 1 7 3266 1.00 2.34 868.92 0.00 99.10 11.76 99.33
1557 1 7 3272 1.00 2.25 900.07 2.93 97.57 2.57 91.46
1558 1 7 3290 1.00 2.35 921.03 2.71 95.60 5.06 92.16
1559 1 7 3316 1.00 1.86 846.24 0.49 94.94 6.00 89.43
1560 1 7 3317 1.00 1.86 876.87 1.09 94.94 8.12 93.80
1561 1 7 3318 1.00 1.84 850.36 0.67 95.28 2.72 86.98
1562 1 7 3319 1.00 2.24 853.93 0.19 95.09 7.96 91.62
1563 1 7 3320 1.00 1.62 824.97 0.23 94.94 9.07 94.12
1564 1 7 3321 1.00 1.61 835.19 0.35 94.94 7.60 90.64
1565 1 7 3322 1.00 1.56 912.73 0.65 95.98 5.10 89.43
1566 1 7 3323 1.00 1.56 876.82 1.56 95.98 5.87 91.13
1567 1 7 3324 1.00 1.55 889.34 2.70 95.14 6.15 91.68
1568 1 7 3325 1.00 1.51 876.39 4.63 96.85 7.64 96.77
1569 1 7 3355 1.00 1.22 884.72 0.11 95.83 4.91 88.21
1570 1 7 3356 1.00 1.19 846.62 0.17 96.06 4.44 88.46
1571 1 7 3357 1.00 1.09 842.17 0.80 98.13 4.88 91.04
1572 1 7 3358 1.00 1.09 872.61 1.03 98.13 2.45 88.84
1573 1 7 3359 1.00 0.99 902.93 3.02 98.10 3.37 91.62
1574 1 7 3370 1.00 1.26 879.20 0.40 96.13 7.08 91.01
1575 1 7 3371 1.00 1.25 784.79 0.00 96.13 7.03 90.55
1576 1 7 3372 1.00 1.26 800.03 3.59 96.13 9.65 96.96
1577 1 7 3373 1.00 1.25 849.94 1.52 96.13 4.88 90.11
1578 1 7 3374 1.00 1.26 772.64 1.50 96.13 4.69 96.16
1579 1 7 3375 1.00 1.34 712.49 3.14 95.44 6.65 93.55
1580 1 7 3376 1.00 1.23 844.54 0.21 95.63 6.23 91.71
1581 1 7 3377 1.00 1.16 833.01 1.00 96.23 3.69 88.43
1582 1 7 3378 1.00 1.20 846.69 0.36 95.98 4.94 88.61
1583 1 7 3379 1.00 1.12 832.04 0.31 97.11 3.98 88.67
1584 1 7 3380 1.00 1.21 834.50 0.09 97.07 2.79 87.39
1585 1 7 3381 1.00 1.20 805.22 2.59 95.52 4.43 89.93
1586 1 7 3382 1.00 1.38 827.67 1.79 99.27 1.54 91.62
1587 1 7 3383 1.00 1.41 750.11 3.68 97.83 2.54 91.60
1588 1 7 3384 1.00 1.32 769.65 0.67 95.62 8.49 92.23
1589 1 7 3385 1.00 1.30 721.40 0.91 94.94 10.59 94.05
1590 1 7 3386 1.00 1.31 762.16 3.71 99.67 1.62 92.46
1591 1 7 3387 1.00 1.21 824.01 2.36 95.75 5.74 91.19
1592 1 7 3389 1.00 1.25 909.46 3.28 95.72 3.81 90.20
1593 1 7 3390 1.00 1.37 822.80 3.03 96.06 1.82 88.42
1594 1 7 3391 1.00 1.37 795.53 2.09 96.06 4.24 89.91
1595 1 7 3392 1.00 1.57 846.68 0.00 94.94 2.76 85.41
1596 1 7 3393 1.00 1.56 786.73 1.20 94.94 3.34 87.17
1597 1 7 3394 1.00 1.56 875.70 2.51 94.94 6.38 91.53
1598 1 7 3399 1.00 1.56 838.70 0.83 95.74 6.74 91.00
1599 1 7 3400 1.00 1.69 695.54 1.58 98.14 4.48 92.40
1600 1 7 3607 1.00 0.71 909.64 1.95 102.34 2.90 94.04
1601 1 7 3608 1.00 0.65 909.30 2.39 98.81 8.49 96.55
1602 1 7 3629 1.00 0.50 922.14 0.24 95.91 5.57 89.58
1603 1 7 3630 1.00 0.50 872.93 3.82 96.22 3.87 91.85
1604 1 7 3641 1.00 0.53 905.68 3.69 95.33 5.09 90.77
1605 1 7 3644 1.00 0.52 925.08 0.87 95.33 1.99 88.31
1606 1 7 3645 1.00 0.52 858.00 0.04 95.33 2.58 84.70
1607 1 7 3646 1.00 0.52 869.33 1.66 95.33 3.14 86.79
1608 1 7 3647 1.00 0.50 884.69 2.34 96.90 1.06 88.48
1609 1 7 3648 1.00 0.42 834.34 3.52 97.46 3.48 91.02
1610 1 7 3654 1.00 0.33 917.96 0.00 95.84 2.51 84.82
1611 1 7 3655 1.00 0.32 925.98 2.19 96.58 4.94 90.17
1612 1 7 3657 1.00 0.32 885.65 0.40 94.94 6.28 88.08
1613 1 7 3658 1.00 0.34 925.26 2.83 95.96 3.98 89.24
1614 1 7 3659 1.00 0.34 795.07 0.71 95.96 3.33 86.48
1615 1 7 3660 1.00 0.32 783.60 4.49 96.71 7.26 94.92
1616 1 7 3661 1.00 0.27 808.91 0.69 96.17 0.86 84.14
1617 1 7 3662 1.00 0.27 880.36 0.05 96.17 1.82 84.45
1618 1 7 3663 1.00 0.30 767.28 1.63 101.00 1.39 90.57
1619 1 7 3664 1.00 0.48 775.34 2.98 95.95 3.13 89.73
1620 1 7 3665 1.00 0.46 772.87 1.95 96.51 3.10 88.15
1621 1 7 3666 1.00 0.46 728.94 3.95 95.38 2.02 87.94
1622 1 7 3667 1.00 0.46 715.84 1.63 95.38 2.55 86.15
1623 1 7 3668 1.00 0.49 715.90 0.00 95.40 1.54 83.56
1624 1 7 3669 1.00 0.58 669.20 0.83 94.99 4.04 86.69
1625 1 7 3670 1.00 0.59 755.08 0.19 96.05 2.51 85.99
1626 1 7 3671 1.00 0.48 724.74 2.04 97.26 1.11 87.03
1627 1 7 3672 1.00 0.47 707.91 0.14 95.48 2.09 84.32
1628 1 7 3673 1.00 0.50 698.94 0.34 94.97 3.65 86.07
1629 1 7 3674 1.00 0.52 700.67 1.48 94.97 2.31 86.29
1630 1 7 3675 1.00 0.52 696.67 2.93 95.26 4.54 89.39
1631 1 7 3676 1.00 0.51 692.11 4.14 95.26 4.16 90.21
1632 1 7 3677 1.00 0.55 704.93 4.96 100.51 3.70 95.86
1633 1 7 3678 1.00 0.61 746.94 0.63 98.38 4.04 89.80
1634 1 7 3679 1.00 0.57 750.64 0.28 95.42 5.63 88.03
1635 1 7 3680 1.00 0.57 907.09 0.51 95.42 7.37 90.00
1636 1 7 3681 1.00 0.65 883.75 0.78 98.47 2.85 88.92
1637 1 7 3682 1.00 0.62 808.04 0.90 95.82 3.84 87.68
1638 1 7 3683 1.00 0.66 788.43 0.94 95.35 5.23 90.43
1639 1 7 3684 1.00 0.57 786.97 0.63 95.78 2.66 85.88
1640 1 7 3685 1.00 0.57 795.50 2.00 95.78 2.72 89.66
1641 1 7 3686 1.00 0.57 843.80 0.74 95.78 1.81 85.04
1642 1 7 3687 1.00 0.60 910.36 0.29 96.41 2.48 85.91
1643 1 7 3688 1.00 0.59 880.80 0.62 96.41 2.61 86.73
1644 1 7 3689 1.00 0.52 733.47 1.98 99.17 2.74 90.56
1645 1 7 3690 1.00 0.47 836.67 1.38 96.31 6.63 91.39
1646 1 7 3693 1.00 0.73 915.00 1.15 95.68 5.72 90.05
1647 1 7 3717 1.00 0.90 889.21 0.63 96.23 10.31 94.30
1648 1 7 3722 1.00 0.84 877.62 3.52 96.22 5.02 91.89
1649 1 7 3726 1.00 0.72 902.38 2.76 95.96 3.18 88.76
1650 1 7 3727 1.00 0.71 905.31 0.78 96.01 3.05 86.69
1651 1 7 3728 1.00 0.62 901.05 0.16 95.86 1.99 84.77
1652 1 7 3729 1.00 0.64 911.27 0.29 95.86 2.16 85.08
1653 1 7 3736 1.00 0.58 920.43 0.34 96.51 5.08 88.75
1654 1 7 3738 1.00 0.60 915.06 0.03 96.19 1.89 85.87
1655 1 7 3756 1.00 0.75 915.61 2.04 95.16 5.40 89.96
1656 1 7 3757 1.00 0.70 871.45 4.14 97.32 6.19 94.49
1657 1 7 3758 1.00 0.69 847.15 0.11 97.32 6.45 90.72
1658 1 7 3759 1.00 0.69 836.65 2.34 95.49 3.78 88.44
1659 1 7 3760 1.00 0.65 833.79 0.39 95.57 3.21 86.07
1660 1 7 3761 1.00 0.66 830.81 3.06 95.57 5.59 91.02
1661 1 7 3762 1.00 0.66 857.17 0.16 95.57 4.75 87.28
1662 1 7 3763 1.00 0.67 835.64 2.54 95.43 1.97 86.76
1663 1 7 3764 1.00 0.72 840.43 3.00 96.61 4.13 91.45
1664 1 7 3767 1.00 0.78 858.53 4.08 97.19 7.16 95.57
